date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday,max_wind_ms,mean_wind_ms,max_gust_ms,max_swh_m,mean_swh_m,population,csl_trips_per_1k,csl_lbs_per_1k,total_annual_trips,total_annual_csl,trip_share_daily,csl_trip_share_daily
2003-12-05,2003,12,5,Friday,27,9,0.333333333,2145,294,592,0,150,421,0,982,0,0,75,0,0,0,219,0,2003,0,9.057699452792372,7.788848715396405,12.227226,1.5791918,1.4799092083333334,108505,0.08294548638311598,2.709552555181789,12061,3309,0.0022386203465715945,0.0027198549410698096
2003-12-06,2003,12,6,Saturday,18,7,0.388888889,1091,208,275,0,0,229,0,587,0,0,0,0,0,0,208,0,2003,0,9.44186717200781,8.006277007060282,13.816627,1.7621946,1.6309088875,108505,0.06451315607575688,1.9169623519653471,12061,3309,0.0014924135643810629,0.0021154427319431852
2003-12-07,2003,12,7,Sunday,11,3,0.272727273,498,93,180,0,0,56,0,262,0,0,0,0,0,0,93,0,2003,1,9.23056739171714,8.054854088921834,12.056137,1.6787446,1.5396168333333333,108505,0.02764849546103866,0.8571033592921985,12061,3309,9.120305115662052e-4,9.066183136899365e-4
2003-12-08,2003,12,8,Monday,19,7,0.368421053,1304,222,349,0,0,266,0,689,0,0,3,0,0,0,219,0,2003,0,7.432030851428027,4.825932937629791,9.990622,1.5515358,1.2686798291666666,108505,0.06451315607575688,2.045988664116861,12061,3309,0.0015753254290688998,0.0021154427319431852
2003-12-09,2003,12,9,Tuesday,27,9,0.333333333,1893,323,810,0,0,221,0,862,0,0,0,0,0,0,323,0,2003,0,9.333860330905221,8.63744786115332,13.028069,1.5833148,1.5048187583333332,108505,0.08294548638311598,2.9768213446384957,12061,3309,0.0022386203465715945,0.0027198549410698096
2003-12-10,2003,12,10,Wednesday,26,9,0.346153846,1687,277,757,0,0,70,0,860,0,0,25,0,0,0,252,0,2003,0,9.534980013785713,7.953406597641065,12.850179,1.6285889,1.5157216458333334,108505,0.08294548638311598,2.5528777475692364,12061,3309,0.0021557084818837574,0.0027198549410698096
2003-12-11,2003,12,11,Thursday,32,11,0.34375,3017,321,1085,0,787,305,0,840,0,0,0,7,15,0,299,0,2003,0,8.611202947809398,6.4537539713623016,12.169127,1.6492951,1.4883204166666666,108505,0.10137781669047509,2.9583890143311367,12061,3309,0.0026531796700107785,0.003324267150196434
2003-12-12,2003,12,12,Friday,30,9,0.3,2177,302,698,0,280,491,0,708,0,0,74,0,0,0,228,0,2003,0,5.707036207722454,3.937272688053778,8.583934,1.222655,1.107649225,108505,0.08294548638311598,2.783281876411225,12061,3309,0.002487355940635105,0.0027198549410698096
2003-12-13,2003,12,13,Saturday,23,5,0.217391304,1649,149,465,0,350,219,0,615,0,0,0,0,0,0,149,0,2003,0,7.072820754062131,5.196729688497692,10.009396,1.0678638,1.0225825325,108505,0.046080825768397775,1.3732086078982535,12061,3309,0.001906972887820247,0.0015110305228165609
2003-12-14,2003,12,14,Sunday,15,4,0.266666667,2033,88,1038,0,510,193,0,292,0,0,0,18,0,0,70,0,2003,1,8.760956964239124,7.640259256258086,11.57836,1.4183639,1.3045929,108505,0.036864660614718214,0.8110225335238007,12061,3309,0.0012436779703175525,0.0012088244182532487
2003-12-15,2003,12,15,Monday,19,7,0.368421053,1576,192,362,0,350,160,0,704,0,0,0,0,0,0,192,0,2003,0,8.446375623493111,6.714059149267042,11.320225,1.3766042,1.2593586208333334,108505,0.06451315607575688,1.7695037095064743,12061,3309,0.0015753254290688998,0.0021154427319431852
2003-12-16,2003,12,16,Tuesday,28,7,0.25,2488,220,1333,0,190,134,0,831,0,0,0,0,0,0,220,0,2003,0,9.145716952200752,7.614408181591564,12.431942,1.4090799,1.2790924125,108505,0.06451315607575688,2.027556333809502,12061,3309,0.0023215322112594312,0.0021154427319431852
2003-12-17,2003,12,17,Wednesday,21,4,0.19047619,1576,126,602,0,130,18,0,826,0,0,0,0,0,0,126,0,2003,0,9.154413675304388,8.150180742613745,12.135164,1.5348748,1.4192472875,108505,0.036864660614718214,1.1612368093636238,12061,3309,0.0017411491584445734,0.0012088244182532487
2003-12-18,2003,12,18,Thursday,26,6,0.230769231,2423,203,1100,0,331,131,0,861,0,0,0,19,0,0,184,0,2003,0,7.917560069222364,6.667219022205817,10.497571,1.3644341,1.2702782125,108505,0.05529699092207732,1.8708815261969496,12061,3309,0.0021557084818837574,0.001813236627379873
2003-12-19,2003,12,19,Friday,23,5,0.217391304,1920,143,867,0,240,123,0,690,0,0,0,0,0,0,143,0,2003,0,7.014558471613735,6.074923812084127,10.870585,1.19048,1.1156428,108505,0.046080825768397775,1.3179116169761762,12061,3309,0.001906972887820247,0.0015110305228165609
2003-12-20,2003,12,20,Saturday,25,6,0.24,2407,170,952,0,372,413,0,670,0,0,7,0,0,0,163,0,2003,0,6.807696919676525,5.411159725940873,10.284238,1.1256783,1.0664158916666666,108505,0.05529699092207732,1.5667480761255244,12061,3309,0.0020727966171959207,0.001813236627379873
2003-12-21,2003,12,21,Sunday,9,0,0,787,0,452,0,0,88,0,247,0,0,0,0,0,0,0,0,2003,1,5.914105107983899,3.989534706454546,8.156848,1.0674082,1.0090095345833334,108505,0,0,12061,3309,7.462067821905314e-4,0
2003-12-22,2003,12,22,Monday,22,6,0.272727273,2563,198,703,0,873,102,0,885,0,0,0,16,0,0,182,0,2003,0,7.835050234870682,6.3914981118969765,10.924342,1.5366279,1.2390859091666666,108505,0.05529699092207732,1.8248007004285516,12061,3309,0.0018240610231324104,0.001813236627379873
2003-12-23,2003,12,23,Tuesday,21,7,0.333333333,1752,212,960,0,0,154,0,638,0,0,0,0,0,0,212,0,2003,0,8.727248348302766,7.13645749262098,12.450695,1.5791814,1.4599271625,108505,0.06451315607575688,1.9538270125800654,12061,3309,0.0017411491584445734,0.0021154427319431852
2003-12-24,2003,12,24,Wednesday,19,8,0.421052632,2046,344,383,0,350,23,0,1290,0,0,0,0,0,0,344,0,2003,0,8.228710484286276,6.058657969249794,11.661659,1.4875337,1.3332994,108505,0.07372932122943643,3.1703608128657668,12061,3309,0.0015753254290688998,0.0024176488365064974
2003-12-25,2003,12,25,Thursday,15,8,0.533333333,1584,302,232,0,0,96,0,1256,0,0,0,0,0,0,302,0,2003,0,6.8657299301511365,6.122584952960237,9.364051,1.3303783,1.2751919666666667,108505,0.07372932122943643,2.783281876411225,12061,3309,0.0012436779703175525,0.0024176488365064974
2003-12-26,2003,12,26,Friday,19,9,0.473684211,1798,364,241,0,165,178,0,1214,0,0,0,0,0,0,364,0,2003,0,7.790841043676738,6.925592312217129,10.387531,1.5240512,1.4484566583333334,108505,0.08294548638311598,3.3546841159393574,12061,3309,0.0015753254290688998,0.0027198549410698096
2003-12-27,2003,12,27,Saturday,17,5,0.294117647,1479,184,402,0,0,151,0,926,0,0,0,0,0,0,184,0,2003,0,6.811240920553101,3.500913082456266,10.025997,1.3630583,1.2589328458333333,108505,0.046080825768397775,1.6957743882770377,12061,3309,0.0014095016996932262,0.0015110305228165609
2003-12-28,2003,12,28,Sunday,6,0,0,525,0,130,0,0,25,0,370,0,0,0,0,0,0,0,0,2003,1,9.41759786135693,6.980603676479692,13.88557,1.7504495,1.387539,108505,0,0,12061,3309,4.97471188127021e-4,0
2003-12-29,2003,12,29,Monday,22,7,0.318181818,2275,263,330,0,350,323,0,1272,0,0,0,0,0,0,263,0,2003,0,10.04049232118626,9.550001372193224,14.070633,1.8880045,1.8396584875,108505,0.06451315607575688,2.4238514354177227,12061,3309,0.0018240610231324104,0.0021154427319431852
2003-12-30,2003,12,30,Tuesday,18,6,0.333333333,1749,196,496,0,0,284,0,969,0,0,0,0,0,0,196,0,2003,0,11.136837178882905,10.425981014628105,15.23492,2.1887722,2.093664979166667,108505,0.05529699092207732,1.8063683701211926,12061,3309,0.0014924135643810629,0.001813236627379873
2003-12-31,2003,12,31,Wednesday,6,3,0.5,707,124,0,0,350,0,0,357,0,0,0,0,0,0,124,0,2003,0,11.572477750360305,10.476948648947753,15.602772,2.3880563,2.1838135291666667,108505,0.02764849546103866,1.1428044790562648,12061,3309,4.97471188127021e-4,9.066183136899365e-4
2004-01-01,2004,1,1,Thursday,24,11,0.458333333,2013,460,732,0,0,145,0,1136,0,0,0,0,0,0,460,0,2004,0,10.178260392349777,9.532797025748579,14.621409,2.0749478,1.970224825,108466,0.10141426806556893,4.240960300923792,12002,3583,0.0019996667222129645,0.0030700530281886685
2004-01-02,2004,1,2,Friday,26,9,0.346153846,2579,294,346,0,807,425,0,1001,0,0,0,0,0,0,294,0,2004,0,10.420764754763695,9.43369503130554,14.971014,2.0210397,1.83899045,108466,0.08297531023546549,2.7105268010252064,12002,3583,0.0021663056157307115,0.0025118615685180016
2004-01-03,2004,1,3,Saturday,37,14,0.378378378,3340,477,493,0,420,794,0,1633,0,0,100,0,0,0,377,0,2004,0,11.707373176744683,9.75118206595148,15.747714,2.221463,1.8944775708333332,108466,0.12907270481072408,4.397691442479672,12002,3583,0.0030828195300783203,0.003907340217694669
2004-01-04,2004,1,4,Sunday,22,10,0.454545455,1914,286,487,0,279,19,0,1014,115,0,0,0,0,0,276,10,2004,1,10.069169387189902,9.315267236907275,14.176246,1.9472638,1.8199277791666666,108466,0.09219478915051721,2.6367709697047923,12002,3583,0.0018330278286952174,0.0027909572983533353
2004-01-05,2004,1,5,Monday,27,9,0.333333333,2394,498,590,0,0,60,0,1744,0,0,0,0,0,0,498,0,2004,0,10.784038619925536,9.993004244668597,14.921752,2.1055005,2.0007787125,108466,0.08297531023546549,4.591300499695757,12002,3583,0.002249625062489585,0.0025118615685180016
2004-01-06,2004,1,6,Tuesday,32,9,0.28125,2918,347,1137,0,80,599,0,1102,0,0,0,0,0,0,347,0,2004,0,11.200342923639715,9.46669007375442,14.620268,2.0565877,1.9257989208333333,108466,0.08297531023546549,3.1991591835229474,12002,3583,0.002666222296283953,0.0025118615685180016
2004-01-07,2004,1,7,Wednesday,26,8,0.307692308,2520,390,900,0,350,106,0,1164,0,0,0,0,0,0,390,0,2004,0,9.271490035323254,7.1518510340633314,12.634354,1.79602,1.5769468916666667,108466,0.07375583132041377,3.5955967768701713,12002,3583,0.0021663056157307115,0.0022327658386826683
2004-01-08,2004,1,8,Thursday,34,8,0.235294118,3137,372,1176,0,244,125,0,1592,0,0,0,0,0,0,372,0,2004,0,6.355317412681939,5.773795631171983,9.314247,1.2786783,1.1909773,108466,0.07375583132041377,3.4296461563992406,12002,3583,0.0028328611898017,0.0022327658386826683
2004-01-09,2004,1,9,Friday,35,11,0.314285714,3566,404,851,0,704,594,0,1417,0,0,80,39,0,0,285,0,2004,0,7.0600513023641644,6.184966944916676,10.487292,1.1780272,1.1443568458333333,108466,0.10141426806556893,3.7246694816808956,12002,3583,0.0029161806365605733,0.0030700530281886685
2004-01-10,2004,1,10,Saturday,28,8,0.285714286,2182,304,434,0,20,350,0,1378,0,0,4,0,0,0,300,0,2004,0,8.547829396171405,7.595833686577907,11.826658,1.5707057,1.4478917625,108466,0.07375583132041377,2.802721590175723,12002,3583,0.0023329445092484585,0.0022327658386826683
2004-01-11,2004,1,11,Sunday,21,7,0.333333333,1701,319,288,0,350,32,0,1031,0,0,0,0,0,0,319,0,2004,1,7.202936510105745,5.464007648777592,10.227878,1.3897523,1.2727521291666666,108466,0.06453635240536204,2.941013773901499,12002,3583,0.0017497083819363439,0.0019536701088473346
2004-01-12,2004,1,12,Monday,30,11,0.366666667,2673,385,398,0,377,115,0,1783,0,0,0,0,0,0,385,0,2004,0,5.473323892439375,4.737184618490639,7.9461737,1.0949132,0.9845325454166667,108466,0.10141426806556893,3.5494993822949126,12002,3583,0.0024995834027662055,0.0030700530281886685
2004-01-13,2004,1,13,Tuesday,34,13,0.382352941,3588,404,1007,0,247,442,0,1892,0,0,0,9,0,0,395,0,2004,0,7.245489777256694,5.819086315692734,9.703706,1.1808625,1.1159763083333334,108466,0.11985322589567238,3.7246694816808956,12002,3583,0.0028328611898017,0.003628244487859336
2004-01-14,2004,1,14,Wednesday,30,13,0.433333333,2476,541,486,0,0,72,0,1823,95,0,0,0,0,0,526,15,2004,0,5.3441392511804775,5.005895523973768,7.5477424,1.2507887,1.2212895125,108466,0.11985322589567238,4.9877380930429815,12002,3583,0.0024995834027662055,0.003628244487859336
2004-01-15,2004,1,15,Thursday,33,9,0.272727273,3036,287,885,0,519,307,0,1325,0,0,20,0,0,0,267,0,2004,0,5.770671856313769,4.359779831487523,8.305812,1.2074027,1.0884745220833334,108466,0.08297531023546549,2.645990448619844,12002,3583,0.0027495417430428264,0.0025118615685180016
2004-01-16,2004,1,16,Friday,27,12,0.444444444,2788,428,628,0,576,384,0,1200,0,0,95,0,0,0,333,0,2004,0,5.854697113422719,3.781246643994693,7.8853683,0.96382827,0.9016206675,108466,0.11063374698062065,3.945936975642137,12002,3583,0.002249625062489585,0.0033491487580240022
2004-01-17,2004,1,17,Saturday,31,10,0.322580645,2428,322,694,0,0,258,0,1476,0,0,0,0,0,0,322,0,2004,0,4.726028622280264,3.4215398656564693,7.555184,0.8349535,0.79602829125,108466,0.09219478915051721,2.968672210646654,12002,3583,0.002582902849525079,0.0027909572983533353
2004-01-18,2004,1,18,Sunday,17,7,0.411764706,1984,327,205,0,0,237,0,1542,0,0,0,0,0,0,327,0,2004,1,6.223760146783992,5.066610453334626,8.634008,1.2132794,1.0866724575,108466,0.06453635240536204,3.014769605221913,12002,3583,0.00141643059490085,0.0019536701088473346
2004-01-19,2004,1,19,Monday,26,8,0.307692308,2482,275,354,0,455,109,0,1564,0,0,0,7,0,0,268,0,2004,0,4.953873818246554,4.1454680747076935,7.387988,1.2953951,1.2022429583333334,108466,0.07375583132041377,2.5353567016392233,12002,3583,0.0021663056157307115,0.0022327658386826683
2004-01-20,2004,1,20,Tuesday,31,12,0.387096774,3248,525,766,0,309,483,0,1690,0,0,0,0,0,0,525,0,2004,0,4.0138942698216455,2.807855760812255,6.0012474,1.1771266,0.9886020675,108466,0.11063374698062065,4.840226430402153,12002,3583,0.002582902849525079,0.0033491487580240022
2004-01-21,2004,1,21,Wednesday,32,12,0.375,2851,503,810,0,125,35,0,1881,0,0,0,0,0,0,503,0,2004,0,3.839478385956656,2.543668914687926,5.499214,0.82728374,0.7610093320833333,108466,0.11063374698062065,4.6373978942710155,12002,3583,0.002666222296283953,0.0033491487580240022
2004-01-22,2004,1,22,Thursday,35,12,0.342857143,2865,411,1441,0,0,123,0,1301,0,0,0,0,0,0,411,0,2004,0,5.098580560210908,3.683888068807248,7.2401357,0.7376342,0.7200069175,108466,0.11063374698062065,3.7892058340862573,12002,3583,0.0029161806365605733,0.0033491487580240022
2004-01-23,2004,1,23,Friday,27,9,0.333333333,2890,401,445,0,687,370,0,1388,0,0,116,0,0,0,285,0,2004,0,5.206277110139298,3.349459607334234,7.309852,0.83267856,0.7781183979166667,108466,0.08297531023546549,3.6970110449357403,12002,3583,0.002249625062489585,0.0025118615685180016
2004-01-24,2004,1,24,Saturday,29,7,0.24137931,1996,298,596,0,0,446,0,954,0,0,10,0,0,0,288,0,2004,0,6.538890679070278,4.877710757985281,8.972991,0.9817202,0.9162076766666667,108466,0.06453635240536204,2.747404716685413,12002,3583,0.002416263956007332,0.0019536701088473346
2004-01-25,2004,1,25,Sunday,15,3,0.2,1099,80,221,0,0,208,0,670,0,0,0,0,0,0,80,0,2004,1,7.669405175258682,6.016154132299188,11.654564,1.1421518,1.0359581083333333,108466,0.02765843674515516,0.7375583132041377,12002,3583,0.0012497917013831027,8.372871895060006e-4
2004-01-26,2004,1,26,Monday,28,11,0.392857143,2778,515,558,0,614,205,0,1401,0,0,0,0,0,0,515,0,2004,0,8.200920056573958,7.315716574608071,12.257632,1.3058864,1.2368702291666667,108466,0.10141426806556893,4.748031641251637,12002,3583,0.0023329445092484585,0.0030700530281886685
2004-01-27,2004,1,27,Tuesday,35,11,0.314285714,2997,339,1075,0,45,493,0,1384,0,0,0,0,0,0,339,0,2004,0,9.210003725277707,6.756399706321816,12.829104,1.5785015,1.3730881333333333,108466,0.10141426806556893,3.1254033522025333,12002,3583,0.0029161806365605733,0.0030700530281886685
2004-01-28,2004,1,28,Wednesday,32,11,0.34375,2675,398,673,0,421,34,0,1547,0,0,0,0,0,0,398,0,2004,0,6.929507567224823,5.3141465762143065,9.875485,1.289238,1.1999160666666666,108466,0.10141426806556893,3.669352608190585,12002,3583,0.002666222296283953,0.0030700530281886685
2004-01-29,2004,1,29,Thursday,29,8,0.275862069,2226,356,1095,0,0,166,0,965,0,0,0,0,0,0,356,0,2004,0,5.525464713153937,4.683492534630221,8.520237,1.0490584,0.9241625575,108466,0.07375583132041377,3.282134493758413,12002,3583,0.002416263956007332,0.0022327658386826683
2004-01-30,2004,1,30,Friday,20,7,0.35,1981,197,436,0,574,107,0,864,0,0,0,16,0,0,181,0,2004,0,8.084060271997297,6.7804267716525555,10.974349,1.2474337,1.1162674966666666,108466,0.06453635240536204,1.816237346265189,12002,3583,0.0016663889351774704,0.0019536701088473346
2004-01-31,2004,1,31,Saturday,20,7,0.35,1662,266,461,0,0,528,0,673,0,0,80,0,0,0,186,0,2004,0,6.181158339452484,5.146487648076149,8.934836,1.2328899,1.1810852708333333,108466,0.06453635240536204,2.4523813914037578,12002,3583,0.0016663889351774704,0.0019536701088473346
2004-02-01,2004,2,1,Sunday,27,7,0.259259259,2127,252,513,0,375,143,0,1096,0,0,0,0,0,0,252,0,2004,1,6.6842207013492105,5.998332483081388,10.036871,1.136875,1.0853610125,108466,0.06453635240536204,2.323308686593034,12002,3583,0.002249625062489585,0.0019536701088473346
2004-02-02,2004,2,2,Monday,39,10,0.256410256,3211,364,440,0,505,328,0,1938,0,0,0,0,0,0,364,0,2004,0,7.972981005109751,7.086525366456897,12.006387,1.1723211,1.1121575916666666,108466,0.09219478915051721,3.3558903250788266,12002,3583,0.0032494584235960673,0.0027909572983533353
2004-02-03,2004,2,3,Tuesday,44,11,0.25,3702,323,744,0,495,672,0,1791,0,0,68,0,0,0,255,0,2004,0,6.370679155898429,5.1712933133806045,10.729548,1.0414643,0.99346764,108466,0.10141426806556893,2.9778916895617056,12002,3583,0.0036660556573904347,0.0030700530281886685
2004-02-04,2004,2,4,Wednesday,42,10,0.238095238,2850,429,854,0,80,186,0,1730,0,0,0,0,0,0,429,0,2004,0,8.849331817963714,7.262222226593208,12.342155,1.3823321,1.2282354470833332,108466,0.09219478915051721,3.9551564545571885,12002,3583,0.0034994167638726877,0.0027909572983533353
2004-02-05,2004,2,5,Thursday,36,10,0.277777778,2910,356,944,0,0,194,0,1772,0,0,0,0,0,0,356,0,2004,0,9.42618774701358,8.47875182665821,13.040307,1.6340249,1.540670375,108466,0.09219478915051721,3.282134493758413,12002,3583,0.002999500083319447,0.0027909572983533353
2004-02-06,2004,2,6,Friday,34,9,0.264705882,3307,319,486,0,707,980,0,1134,0,0,25,20,0,0,274,0,2004,0,11.618010428377954,10.872605030846845,16.349827,2.3394253,2.1724761666666668,108466,0.08297531023546549,2.941013773901499,12002,3583,0.0028328611898017,0.0025118615685180016
2004-02-07,2004,2,7,Saturday,35,8,0.228571429,2273,309,384,0,146,431,0,1312,0,0,0,0,0,0,309,0,2004,0,11.81561484070499,10.372065461661125,16.050762,2.5053055,2.2964509166666667,108466,0.07375583132041377,2.848818984750982,12002,3583,0.0029161806365605733,0.0022327658386826683
2004-02-08,2004,2,8,Sunday,21,5,0.238095238,1997,179,429,0,350,309,0,909,0,0,0,0,0,0,179,0,2004,1,9.608412255476813,8.365325320961825,12.795428,2.077244,1.8721450166666667,108466,0.046097394575258605,1.6502867257942582,12002,3583,0.0017497083819363439,0.0013954786491766676
2004-02-09,2004,2,9,Monday,30,7,0.233333333,2833,202,568,0,591,227,0,1447,0,0,0,0,0,0,202,0,2004,0,11.970918379751918,9.835144760911096,16.062351,2.265287,1.89034235,108466,0.06453635240536204,1.8623347408404478,12002,3583,0.0024995834027662055,0.0019536701088473346
2004-02-10,2004,2,10,Tuesday,41,10,0.243902439,3974,465,1414,0,374,653,0,1533,0,0,57,0,0,0,408,0,2004,0,11.869735961520128,10.271212144403172,16.554443,2.3340533,2.1453386708333335,108466,0.09219478915051721,4.28705769549905,12002,3583,0.0034160973171138143,0.0027909572983533353
2004-02-11,2004,2,11,Wednesday,41,12,0.292682927,2726,390,797,0,0,132,0,1797,0,0,0,0,0,0,390,0,2004,0,10.25766570837749,8.98360499992644,12.964506,2.004432,1.8271470958333333,108466,0.11063374698062065,3.5955967768701713,12002,3583,0.0034160973171138143,0.0033491487580240022
2004-02-12,2004,2,12,Thursday,40,10,0.25,3503,316,1153,0,0,91,0,2259,0,0,0,0,0,0,316,0,2004,0,9.670644586471383,8.252911095427123,12.850826,1.8212008,1.6226946375,108466,0.09219478915051721,2.913355337156344,12002,3583,0.0033327778703549408,0.0027909572983533353
2004-02-13,2004,2,13,Friday,34,11,0.323529412,3038,352,725,0,428,769,0,1116,0,0,84,14,0,0,254,0,2004,0,9.244638167371532,7.260201252637096,12.290923,1.5698212,1.3589897416666668,108466,0.10141426806556893,3.2452565780982057,12002,3583,0.0028328611898017,0.0030700530281886685
2004-02-14,2004,2,14,Saturday,33,10,0.303030303,2406,378,906,0,0,416,0,1084,0,0,3,0,0,0,375,0,2004,0,9.099068782293145,7.891643654692274,12.332979,1.4317932,1.320946675,108466,0.09219478915051721,3.484963029889551,12002,3583,0.0027495417430428264,0.0027909572983533353
2004-02-15,2004,2,15,Sunday,25,5,0.2,1873,168,614,0,350,140,0,769,0,0,0,0,0,0,168,0,2004,1,9.369533828745162,8.092774967564674,12.88137,1.6193167,1.4509307291666667,108466,0.046097394575258605,1.5488724577286892,12002,3583,0.002082986168971838,0.0013954786491766676
2004-02-16,2004,2,16,Monday,29,8,0.275862069,2518,306,466,0,430,153,0,1469,0,0,0,0,0,0,306,0,2004,0,11.349167801357432,7.910913619424955,15.109174,2.0127306,1.5908005041666666,108466,0.07375583132041377,2.8211605480058264,12002,3583,0.002416263956007332,0.0022327658386826683
